Country;Province;Date;Retail_Recreation;Grocery_Pharmarcy;Parks;Transit_Stations;Workplaces;Residential
Netherlands;North Holland;2020-08-13;-12;-5;127;-48;-46;9
Netherlands;North Holland;2020-08-14;-16;-7;95;-43;-43;8
Netherlands;North Holland;2020-08-15;-18;-8;91;-34;-2;2
Netherlands;North Holland;2020-08-16;-16;-7;98;-38;1;1
Netherlands;North Holland;2020-08-17;-8;-5;80;-45;-42;9
Netherlands;North Holland;2020-08-18;-3;2;125;-45;-38;8
Netherlands;North Holland;2020-08-19;-8;-2;123;-42;-36;7
Netherlands;North Holland;2020-08-20;-10;-3;88;-45;-38;8
Netherlands;North Holland;2020-08-21;-13;-4;109;-41;-35;6
Netherlands;North Holland;2020-08-22;-21;-10;45;-39;-2;3
Netherlands;North Holland;2020-08-23;-16;-7;51;-42;2;2
Netherlands;North Holland;2020-08-24;-9;-4;74;-45;-38;8
Netherlands;North Holland;2020-08-25;-11;-2;49;-46;-38;9
Netherlands;North Holland;2020-08-26;-19;-10;23;-45;-36;9
Netherlands;North Holland;2020-08-27;-10;-3;50;-43;-35;8
Netherlands;North Holland;2020-08-28;-18;-8;34;-41;-33;7
Netherlands;North Holland;2020-08-29;-20;-10;27;-38;-4;3
Netherlands;North Holland;2020-08-30;-21;-11;24;-43;0;2
Netherlands;North Holland;2020-08-31;-10;-6;67;-43;-36;7
Netherlands;North Holland;2020-09-01;-9;-2;81;-43;-36;7
Netherlands;North Holland;2020-09-02;-10;-6;100;-41;-33;5
Netherlands;North Holland;2020-09-03;-25;-14;-6;-47;-37;10
Netherlands;North Holland;2020-09-04;-16;-5;60;-41;-32;5
Netherlands;North Holland;2020-09-05;-18;-10;50;-38;-4;2
Netherlands;North Holland;2020-09-06;-17;-9;50;-42;-1;1
Netherlands;North Holland;2020-09-07;-12;-6;71;-44;-37;7
Netherlands;North Holland;2020-09-08;-12;-3;69;-45;-37;8
Netherlands;North Holland;2020-09-09;-16;-8;49;-44;-33;7
Netherlands;North Holland;2020-09-10;-14;-5;57;-44;-34;7
Netherlands;North Holland;2020-09-11;-14;-6;77;-39;-30;5
Netherlands;North Holland;2020-09-12;-17;-9;60;-36;-4;2
Netherlands;North Holland;2020-09-13;-12;-9;104;-37;1;-1
Netherlands;North Holland;2020-09-14;-8;-7;129;-42;-31;5
Netherlands;North Holland;2020-09-15;-6;-2;174;-41;-32;6
Netherlands;North Holland;2020-09-16;-14;-6;91;-42;-29;6
Netherlands;North Holland;2020-09-17;-17;-8;49;-46;-31;7
Netherlands;North Holland;2020-09-18;-18;-8;66;-42;-28;5
Netherlands;North Holland;2020-09-19;-19;-12;66;-40;-3;1
Netherlands;North Holland;2020-09-20;-13;-10;95;-41;2;-1
Netherlands;North Holland;2020-09-21;-11;-7;83;-45;-32;6
Netherlands;North Holland;2020-09-22;-10;-3;93;-45;-31;7
Netherlands;North Holland;2020-09-23;-20;-5;25;-46;-28;7
Netherlands;North Holland;2020-09-24;-22;-7;-5;-48;-30;9
Netherlands;North Holland;2020-09-25;-23;-8;-6;-45;-27;7
Netherlands;North Holland;2020-09-26;-19;-8;10;-41;-2;3
Netherlands;North Holland;2020-09-27;-22;-11;15;-47;-1;3
Netherlands;North Holland;2020-09-28;-20;-9;3;-48;-30;9
Netherlands;North Holland;2020-09-29;-16;-2;40;-49;-31;9
Netherlands;North Holland;2020-09-30;-21;-5;21;-49;-31;9
Netherlands;North Holland;2020-10-01;-31;-12;-27;-53;-34;12
Netherlands;North Holland;2020-10-02;-25;-5;7;-48;-29;9
Netherlands;North Holland;2020-10-03;-31;-12;-22;-49;-7;6
Netherlands;North Holland;2020-10-04;-28;-12;1;-52;-4;4
Netherlands;North Holland;2020-10-05;-31;-18;-21;-53;-36;12
Netherlands;North Holland;2020-10-06;-26;-7;-6;-53;-35;12
Netherlands;North Holland;2020-10-07;-25;-6;3;-51;-31;10
Netherlands;North Holland;2020-10-08;-35;-17;-34;-55;-35;13
Netherlands;North Holland;2020-10-09;-26;-7;1;-49;-30;9
Netherlands;North Holland;2020-10-10;-33;-16;-23;-50;-7;6
Netherlands;North Holland;2020-10-11;-32;-16;-6;-54;-5;4
Netherlands;North Holland;2020-10-12;-18;-11;25;-56;-47;11
Netherlands;North Holland;2020-10-13;-16;-7;35;-56;-47;12
Netherlands;North Holland;2020-10-14;-22;-12;23;-56;-45;11
Netherlands;North Holland;2020-10-15;-36;-10;7;-59;-49;15
Netherlands;North Holland;2020-10-16;-37;-8;26;-56;-45;12
Netherlands;North Holland;2020-10-17;-40;-11;10;-54;-13;8
Netherlands;North Holland;2020-10-18;-43;-14;27;-57;-11;6
Netherlands;North Holland;2020-10-19;-32;-12;14;-56;-37;13
Netherlands;North Holland;2020-10-20;-31;-5;16;-56;-36;13
Netherlands;North Holland;2020-10-21;-38;-11;-8;-55;-33;13
Netherlands;North Holland;2020-10-22;-34;-5;10;-55;-35;13
Netherlands;North Holland;2020-10-23;-33;-3;20;-51;-30;11
Netherlands;North Holland;2020-10-24;-38;-8;-1;-51;-11;7
Netherlands;North Holland;2020-10-25;-43;-13;-10;-57;-11;6
Netherlands;North Holland;2020-10-26;-31;-10;-1;-56;-34;12
Netherlands;North Holland;2020-10-27;-32;-6;-10;-56;-35;13
Netherlands;North Holland;2020-10-28;-37;-10;-17;-55;-32;12
Netherlands;North Holland;2020-10-29;-39;-11;-28;-58;-34;14
Netherlands;North Holland;2020-10-30;-40;-8;-25;-54;-30;12
Netherlands;North Holland;2020-10-31;-38;-8;2;-52;-10;7
Netherlands;North Holland;2020-11-01;-46;-17;-15;-59;-12;6
Netherlands;North Holland;2020-11-02;-35;-15;-14;-56;-34;12
Netherlands;North Holland;2020-11-03;-33;-8;-1;-57;-34;13
Netherlands;North Holland;2020-11-04;-33;-7;14;-55;-31;11
Netherlands;North Holland;2020-11-05;-39;-9;-12;-59;-34;14
Netherlands;North Holland;2020-11-06;-39;-6;3;-56;-30;12
Netherlands;North Holland;2020-11-07;-38;-8;22;-54;-11;7
Netherlands;North Holland;2020-11-08;-42;-11;34;-58;-12;6
Netherlands;North Holland;2020-11-09;-33;-11;18;-57;-34;12
Netherlands;North Holland;2020-11-10;-32;-3;16;-57;-34;13
Netherlands;North Holland;2020-11-11;-34;-3;4;-56;-30;12
Netherlands;North Holland;2020-11-12;-41;-11;-23;-59;-33;14
Netherlands;North Holland;2020-11-13;-40;-6;-16;-57;-29;12
Netherlands;North Holland;2020-11-14;-41;-8;-21;-58;-12;8
Netherlands;North Holland;2020-11-15;-54;-22;-39;-64;-16;8
Netherlands;North Holland;2020-11-16;-37;-14;-19;-59;-33;13
Netherlands;North Holland;2020-11-17;-34;-6;-3;-58;-34;13
Netherlands;North Holland;2020-11-18;-33;-5;24;-55;-29;11
Netherlands;North Holland;2020-11-19;-39;-12;-32;-59;-32;14
Netherlands;North Holland;2020-11-20;-36;-4;-17;-55;-27;11
Netherlands;North Holland;2020-11-21;-39;-9;-34;-57;-11;8
Netherlands;North Holland;2020-11-22;-38;-11;11;-58;-9;5
Netherlands;North Holland;2020-11-23;-29;-10;2;-57;-31;12
Netherlands;North Holland;2020-11-24;-29;-3;-3;-57;-32;12
Netherlands;North Holland;2020-11-25;-28;-3;-1;-55;-28;11
Netherlands;North Holland;2020-11-26;-34;-7;-29;-57;-31;13
Netherlands;North Holland;2020-11-27;-31;-3;-17;-54;-26;10
Netherlands;North Holland;2020-11-28;-35;-6;-23;-54;-7;7
Netherlands;North Holland;2020-11-29;-39;-12;-10;-57;-8;5
Netherlands;North Holland;2020-11-30;-34;-16;-34;-58;-32;12
Netherlands;North Holland;2020-12-01;-29;-3;-10;-56;-31;12
Netherlands;North Holland;2020-12-02;-31;-5;-12;-55;-27;11
Netherlands;North Holland;2020-12-03;-37;-9;-41;-57;-30;13
Netherlands;North Holland;2020-12-04;-34;-2;-27;-55;-26;11
Netherlands;North Holland;2020-12-05;-39;-7;-25;-54;-5;7
Netherlands;North Holland;2020-12-06;-44;-16;-21;-59;-9;6
Netherlands;North Holland;2020-12-07;-36;-17;-35;-57;-32;12
Netherlands;North Holland;2020-12-08;-31;-5;-9;-56;-30;12
Netherlands;North Holland;2020-12-09;-35;-10;-25;-56;-28;11
Netherlands;North Holland;2020-12-10;-36;-9;-25;-57;-30;13
Netherlands;North Holland;2020-12-11;-41;-11;-37;-56;-27;12
Netherlands;North Holland;2020-12-12;-41;-10;-37;-54;-8;8
Netherlands;North Holland;2020-12-13;-42;-13;-11;-57;-8;6
Netherlands;North Holland;2020-12-14;-9;6;-18;-55;-31;11
Netherlands;North Holland;2020-12-15;-51;-8;-9;-60;-36;14
Netherlands;North Holland;2020-12-16;-52;-11;-3;-62;-42;15
Netherlands;North Holland;2020-12-17;-55;-11;-23;-64;-44;17
Netherlands;North Holland;2020-12-18;-54;-8;-10;-61;-42;15
Netherlands;North Holland;2020-12-19;-61;-13;-30;-59;-17;11
Netherlands;North Holland;2020-12-20;-61;-16;-3;-62;-14;7
Netherlands;North Holland;2020-12-21;-50;-9;-38;-67;-54;18
Netherlands;North Holland;2020-12-22;-42;14;4;-65;-55;17
Netherlands;North Holland;2020-12-23;-46;10;-38;-64;-53;17
Netherlands;North Holland;2020-12-24;-47;13;-31;-67;-61;18
Netherlands;North Holland;2020-12-25;-81;-65;-19;-78;-82;21
Netherlands;North Holland;2020-12-26;-83;-61;-53;-72;-41;10
Netherlands;North Holland;2020-12-27;-75;-39;-67;-70;-24;9
Netherlands;North Holland;2020-12-28;-47;-7;11;-67;-63;18
Netherlands;North Holland;2020-12-29;-48;-1;6;-68;-63;20
Netherlands;North Holland;2020-12-30;-47;5;-7;-66;-60;18
Netherlands;North Holland;2020-12-31;-48;10;-6;-68;-66;17
Netherlands;North Holland;2021-01-01;-79;-69;-5;-78;-83;24
Netherlands;North Holland;2021-01-02;-66;-22;-17;-66;-25;12
Netherlands;North Holland;2021-01-03;-65;-23;-11;-66;-16;9
Netherlands;North Holland;2021-01-04;-55;-17;-33;-67;-46;17
Netherlands;North Holland;2021-01-05;-55;-13;-22;-66;-46;18
Netherlands;North Holland;2021-01-06;-56;-12;-14;-64;-43;16
Netherlands;North Holland;2021-01-07;-62;-21;-48;-67;-45;19
Netherlands;North Holland;2021-01-08;-57;-10;-9;-63;-40;16
Netherlands;North Holland;2021-01-09;-60;-13;-1;-60;-17;10
Netherlands;North Holland;2021-01-10;-64;-20;-6;-63;-15;8
Netherlands;North Holland;2021-01-11;-55;-18;-23;-65;-43;16
Netherlands;North Holland;2021-01-12;-54;-10;-2;-65;-44;16
Netherlands;North Holland;2021-01-13;-56;-14;-8;-63;-41;15
Netherlands;North Holland;2021-01-14;-59;-17;-25;-66;-44;17
Netherlands;North Holland;2021-01-15;-59;-14;-22;-64;-41;15
Netherlands;North Holland;2021-01-16;-65;-19;-25;-65;-21;11
Netherlands;North Holland;2021-01-17;-65;-24;-5;-66;-18;7
Netherlands;Overijssel;2020-02-15;1;-1;17;9;-2;-1
Netherlands;Overijssel;2020-02-16;-7;-3;-31;1;-3;1
Netherlands;Overijssel;2020-02-17;2;-4;14;-20;-21;2
Netherlands;Overijssel;2020-02-18;6;0;15;-22;-20;3
Netherlands;Overijssel;2020-02-19;4;-6;24;-20;-20;2
Netherlands;Overijssel;2020-02-20;0;-3;-4;-22;-22;3
Netherlands;Overijssel;2020-02-21;5;1;23;-8;-23;2
Netherlands;Overijssel;2020-02-22;3;0;0;10;-3;0
Netherlands;Overijssel;2020-02-23;2;-5;-42;9;0;0
Netherlands;Overijssel;2020-02-24;6;-1;4;-2;-8;2
Netherlands;Overijssel;2020-02-25;14;10;25;-2;-2;1
Netherlands;Overijssel;2020-02-26;5;4;19;1;2;1
Netherlands;Overijssel;2020-02-27;-1;2;-3;0;2;1
Netherlands;Overijssel;2020-02-28;3;7;19;5;2;0
Netherlands;Overijssel;2020-02-29;5;4;9;7;1;0
Netherlands;Overijssel;2020-03-01;6;8;0;9;2;0
Netherlands;Overijssel;2020-03-02;-3;0;-3;-1;3;1
Netherlands;Overijssel;2020-03-03;3;5;21;-1;3;0
Netherlands;Overijssel;2020-03-04;2;2;26;0;4;0
Netherlands;Overijssel;2020-03-05;-5;1;0;-3;3;1
Netherlands;Overijssel;2020-03-06;-2;4;5;1;3;1
Netherlands;Overijssel;2020-03-07;4;1;45;3;1;-1
Netherlands;Overijssel;2020-03-08;1;4;-13;6;1;0
Netherlands;Overijssel;2020-03-09;-3;2;14;2;3;0
Netherlands;Overijssel;2020-03-10;-4;1;-7;-3;2;1
Netherlands;Overijssel;2020-03-11;0;3;31;-4;2;1
Netherlands;Overijssel;2020-03-12;-7;12;3;-6;1;2
Netherlands;Overijssel;2020-03-13;-13;24;7;-24;-6;5
Netherlands;Overijssel;2020-03-14;-15;7;40;-26;-5;5
Netherlands;Overijssel;2020-03-15;-30;17;32;-29;-9;5
Netherlands;Overijssel;2020-03-16;-23;20;59;-53;-34;12
Netherlands;Overijssel;2020-03-17;-27;10;68;-58;-41;15
Netherlands;Overijssel;2020-03-18;-33;2;64;-60;-41;15
Netherlands;Overijssel;2020-03-19;-41;2;21;-65;-45;17
Netherlands;Overijssel;2020-03-20;-44;-3;18;-63;-42;17
Netherlands;Overijssel;2020-03-21;-48;-11;45;-56;-24;12
Netherlands;Overijssel;2020-03-22;-61;-17;34;-54;-30;9
Netherlands;Overijssel;2020-03-23;-36;-8;31;-68;-47;17
Netherlands;Overijssel;2020-03-24;-41;-11;50;-68;-50;19
Netherlands;Overijssel;2020-03-25;-45;-15;61;-67;-48;17
Netherlands;Overijssel;2020-03-26;-48;-14;46;-69;-50;20
Netherlands;Overijssel;2020-03-27;-49;-14;48;-66;-47;19
Netherlands;Overijssel;2020-03-28;-53;-20;28;-61;-28;13
Netherlands;Overijssel;2020-03-29;-67;-29;-25;-66;-34;11
Netherlands;Overijssel;2020-03-30;-43;-21;1;-70;-50;18
Netherlands;Overijssel;2020-03-31;-39;-14;65;-68;-50;18
Netherlands;Overijssel;2020-04-01;-42;-16;41;-68;-48;17
Netherlands;Overijssel;2020-04-02;-46;-16;20;-71;-49;19
Netherlands;Overijssel;2020-04-03;-48;-13;15;-67;-46;19
Netherlands;Overijssel;2020-04-04;-49;-16;41;-58;-25;12
Netherlands;Overijssel;2020-04-05;-56;-14;54;-48;-27;8
Netherlands;Overijssel;2020-04-06;-33;-15;70;-65;-48;16
Netherlands;Overijssel;2020-04-07;-33;-9;85;-64;-48;17
Netherlands;Overijssel;2020-04-08;-35;-9;106;-61;-46;15
Netherlands;Overijssel;2020-04-09;-37;-2;66;-63;-48;17
Netherlands;Overijssel;2020-04-10;-39;-2;68;-62;-55;19
Netherlands;Overijssel;2020-04-11;-44;-4;60;-51;-21;11
Netherlands;Overijssel;2020-04-12;-75;-73;45;-50;-28;8
Netherlands;Overijssel;2020-04-13;-60;-54;51;-74;-86;26
Netherlands;Overijssel;2020-04-14;-38;-11;34;-67;-46;17
Netherlands;Overijssel;2020-04-15;-38;-13;82;-61;-44;15
Netherlands;Overijssel;2020-04-16;-40;-11;74;-63;-45;17
Netherlands;Overijssel;2020-04-17;-41;-9;69;-60;-42;16
Netherlands;Overijssel;2020-04-18;-44;-13;50;-53;-17;11
Netherlands;Overijssel;2020-04-19;-51;-12;73;-42;-21;7
Netherlands;Overijssel;2020-04-20;-30;-12;63;-62;-45;15
Netherlands;Overijssel;2020-04-21;-30;-7;70;-63;-44;16
Netherlands;Overijssel;2020-04-22;-33;-11;93;-60;-41;14
Netherlands;Overijssel;2020-04-23;-35;-6;93;-60;-43;15
Netherlands;Overijssel;2020-04-24;-35;-4;83;-58;-41;15
Netherlands;Overijssel;2020-04-25;-37;-6;67;-49;-14;9
Netherlands;Overijssel;2020-04-26;-42;3;96;-40;-19;6
Netherlands;Overijssel;2020-04-27;-31;-17;179;-63;-80;21
Netherlands;Overijssel;2020-04-28;-29;-6;38;-63;-45;14
Netherlands;Overijssel;2020-04-29;-31;-7;67;-59;-42;14
Netherlands;Overijssel;2020-04-30;-34;-6;55;-63;-44;16
Netherlands;Overijssel;2020-05-01;-39;-9;30;-63;-41;16
Netherlands;Overijssel;2020-05-02;-40;-9;24;-55;-13;11
Netherlands;Overijssel;2020-05-03;-45;-8;81;-41;-14;6
Netherlands;Overijssel;2020-05-04;-16;-5;104;-60;-51;15
Netherlands;Overijssel;2020-05-05;-28;-8;183;-63;-70;20
Netherlands;Overijssel;2020-05-06;-24;-5;131;-56;-38;12
Netherlands;Overijssel;2020-05-07;-27;-1;121;-58;-40;13
Netherlands;Overijssel;2020-05-08;-29;3;144;-54;-36;12
Netherlands;Overijssel;2020-05-09;-31;6;141;-40;-4;6
Netherlands;Overijssel;2020-05-10;-47;-11;36;-38;6;4
Netherlands;Overijssel;2020-05-11;-25;-8;39;-58;-37;13
Netherlands;Overijssel;2020-05-12;-24;-3;49;-59;-37;14
Netherlands;Overijssel;2020-05-13;-27;-6;64;-57;-34;13
Netherlands;Overijssel;2020-05-14;-29;-2;64;-57;-35;12
Netherlands;Overijssel;2020-05-15;-31;-2;78;-53;-32;12
Netherlands;Overijssel;2020-05-16;-32;-3;77;-46;-3;8
Netherlands;Overijssel;2020-05-17;-37;-1;107;-34;-4;5
Netherlands;Overijssel;2020-05-18;-17;-4;108;-53;-35;11
Netherlands;Overijssel;2020-05-19;-15;4;119;-54;-34;11
Netherlands;Overijssel;2020-05-20;-6;23;223;-47;-32;8
Netherlands;Overijssel;2020-05-21;-37;-21;393;-52;-80;17
Netherlands;Overijssel;2020-05-22;-19;7;177;-56;-57;15
Netherlands;Overijssel;2020-05-23;-28;-1;137;-42;1;7
Netherlands;Overijssel;2020-05-24;-44;-6;15;-47;-4;6
Netherlands;Overijssel;2020-05-25;-11;1;106;-51;-35;11
Netherlands;Overijssel;2020-05-26;-8;4;152;-51;-33;10
Netherlands;Overijssel;2020-05-27;-13;1;152;-48;-31;10
Netherlands;Overijssel;2020-05-28;-16;5;127;-51;-32;11
Netherlands;Overijssel;2020-05-29;-20;7;205;-45;-29;9
Netherlands;Overijssel;2020-05-30;-23;11;200;-31;15;4
Netherlands;Overijssel;2020-05-31;-46;-38;200;-21;8;2
Netherlands;Overijssel;2020-06-01;-1;-19;374;-50;-78;15
Netherlands;Overijssel;2020-06-02;-5;9;196;-47;-30;8
Netherlands;Overijssel;2020-06-03;-9;1;171;-45;-28;8
Netherlands;Overijssel;2020-06-04;-19;0;44;-54;-30;11
Netherlands;Overijssel;2020-06-05;-24;-4;46;-53;-27;10
Netherlands;Overijssel;2020-06-06;-18;0;67;-42;13;5
Netherlands;Overijssel;2020-06-07;-26;-5;39;-37;8;5
Netherlands;Overijssel;2020-06-08;-9;-2;97;-48;-31;9
Netherlands;Overijssel;2020-06-09;-6;2;120;-49;-30;9
Netherlands;Overijssel;2020-06-10;-8;-1;133;-47;-28;8
Netherlands;Overijssel;2020-06-11;-8;3;113;-48;-29;9
Netherlands;Overijssel;2020-06-12;-9;1;202;-38;-25;6
Netherlands;Overijssel;2020-06-13;-16;-3;166;-29;17;3
Netherlands;Overijssel;2020-06-14;-24;-3;82;-30;11;3
Netherlands;Overijssel;2020-06-15;-4;1;149;-43;-30;8
Netherlands;Overijssel;2020-06-16;-2;4;145;-44;-29;8
Netherlands;Overijssel;2020-06-17;-5;-2;156;-43;-27;8
Netherlands;Overijssel;2020-06-18;-8;1;113;-46;-29;8
Netherlands;Overijssel;2020-06-19;-7;3;188;-37;-25;6
Netherlands;Overijssel;2020-06-20;-7;7;182;-24;17;2
Netherlands;Overijssel;2020-06-21;-13;0;142;-14;30;-1
Netherlands;Overijssel;2020-06-22;3;5;197;-40;-31;7
Netherlands;Overijssel;2020-06-23;10;9;235;-40;-30;6
Netherlands;Overijssel;2020-06-24;4;4;252;-37;-27;6
Netherlands;Overijssel;2020-06-25;0;6;216;-41;-29;6
Netherlands;Overijssel;2020-06-26;-7;1;258;-35;-27;5
Netherlands;Overijssel;2020-06-27;-13;-1;160;-29;12;3
Netherlands;Overijssel;2020-06-28;-1;6;130;-18;16;1
Netherlands;Overijssel;2020-06-29;4;5;155;-41;-29;7
Netherlands;Overijssel;2020-06-30;5;8;118;-45;-29;8
Netherlands;Overijssel;2020-07-01;3;3;150;-39;-27;6
Netherlands;Overijssel;2020-07-02;2;5;140;-40;-28;6
Netherlands;Overijssel;2020-07-03;-2;2;202;-35;-26;4
Netherlands;Overijssel;2020-07-04;-13;-1;133;-32;9;2
Netherlands;Overijssel;2020-07-05;-10;2;104;-22;10;1
Netherlands;Overijssel;2020-07-06;2;1;179;-44;-37;7
Netherlands;Overijssel;2020-07-07;10;6;216;-44;-36;7
Netherlands;Overijssel;2020-07-08;0;-3;161;-45;-34;7
Netherlands;Overijssel;2020-07-09;-5;-1;117;-47;-36;8
Netherlands;Overijssel;2020-07-10;-7;-1;188;-41;-33;5
Netherlands;Overijssel;2020-07-11;-11;-4;215;-25;9;1
Netherlands;Overijssel;2020-07-12;1;5;211;-11;12;-1
Netherlands;Overijssel;2020-07-13;11;3;332;-40;-39;5
Netherlands;Overijssel;2020-07-14;4;1;214;-48;-40;8
Netherlands;Overijssel;2020-07-15;8;-1;313;-42;-36;5
Netherlands;Overijssel;2020-07-16;1;1;222;-48;-39;7
Netherlands;Overijssel;2020-07-17;-4;-2;294;-40;-37;4
Netherlands;Overijssel;2020-07-18;-13;-6;309;-20;5;-1
Netherlands;Overijssel;2020-07-19;1;5;245;-9;8;-2
Netherlands;Overijssel;2020-07-20;18;9;377;-45;-50;7
Netherlands;Overijssel;2020-07-21;21;10;;-46;-49;7
Netherlands;Overijssel;2020-07-22;12;0;401;-44;-46;7
Netherlands;Overijssel;2020-07-23;9;2;345;-45;-48;7
Netherlands;Overijssel;2020-07-24;-4;0;296;-44;-47;6
Netherlands;Overijssel;2020-07-25;-13;-5;242;-27;-3;1
Netherlands;Overijssel;2020-07-26;7;7;219;-11;8;-1
Netherlands;Overijssel;2020-07-27;17;6;363;-49;-55;9
Netherlands;Overijssel;2020-07-28;21;9;;-49;-53;9
Netherlands;Overijssel;2020-07-29;16;1;426;-45;-52;7
Netherlands;Overijssel;2020-07-30;11;5;407;-44;-53;7
Netherlands;Overijssel;2020-07-31;-10;-6;424;-41;-52;5
Netherlands;Overijssel;2020-08-01;-17;-7;328;-21;-4;0
Netherlands;Overijssel;2020-08-02;3;7;254;-6;6;-2
Netherlands;Overijssel;2020-08-03;16;8;368;-47;-54;9
Netherlands;Overijssel;2020-08-04;27;13;;-43;-53;8
Netherlands;Overijssel;2020-08-05;16;4;491;-42;-50;6
Netherlands;Overijssel;2020-08-06;4;6;419;-47;-53;8
Netherlands;Overijssel;2020-08-07;-12;-2;395;-44;-51;7
Netherlands;Overijssel;2020-08-08;-24;-6;338;-27;-4;1
Netherlands;Overijssel;2020-08-09;-6;7;248;-15;6;-1
Netherlands;Overijssel;2020-08-10;11;9;414;-45;-46;8
Netherlands;Overijssel;2020-08-11;11;9;;-49;-46;8
Netherlands;Overijssel;2020-08-12;5;1;;-46;-43;7
Netherlands;Overijssel;2020-08-13;-2;1;308;-50;-44;9
Netherlands;Overijssel;2020-08-14;-4;-1;301;-42;-41;7
Netherlands;Overijssel;2020-08-15;-9;-1;266;-25;3;1
Netherlands;Overijssel;2020-08-16;3;6;202;-14;8;0
Netherlands;Overijssel;2020-08-17;11;8;;-40;-35;7
Netherlands;Overijssel;2020-08-18;15;10;;-39;-31;6
Netherlands;Overijssel;2020-08-19;10;5;;-34;-30;5
Netherlands;Overijssel;2020-08-20;5;5;;-37;-31;5
Netherlands;Overijssel;2020-08-21;-1;3;;-30;-29;4
Netherlands;Overijssel;2020-08-22;-8;-1;;-21;7;2
Netherlands;Overijssel;2020-08-23;0;9;;-13;11;1
Netherlands;Overijssel;2020-08-24;8;5;;-35;-30;5
Netherlands;Overijssel;2020-08-25;8;7;;-37;-30;6
Netherlands;Overijssel;2020-08-26;-3;-3;;-36;-27;7
Netherlands;Overijssel;2020-08-27;6;4;;-33;-27;5
Netherlands;Overijssel;2020-08-28;-5;0;;-31;-24;4
Netherlands;Overijssel;2020-08-29;-5;-2;;-26;7;1
Netherlands;Overijssel;2020-08-30;-3;3;;-17;8;1
Netherlands;Overijssel;2020-08-31;2;2;;-30;-28;5
Netherlands;Overijssel;2020-09-01;7;4;;-28;-28;5
Netherlands;Overijssel;2020-09-02;6;-1;;-25;-26;3
Netherlands;Overijssel;2020-09-03;-13;-6;;-35;-28;6
Netherlands;Overijssel;2020-09-04;-4;1;;-23;-24;3
Netherlands;Overijssel;2020-09-05;-6;-2;;-26;5;1
Netherlands;Overijssel;2020-09-06;-1;6;;-10;5;1
Netherlands;Overijssel;2020-09-07;1;2;;-27;-27;4
Netherlands;Overijssel;2020-09-08;3;3;;-32;-28;5
Netherlands;Overijssel;2020-09-09;-2;-3;;-31;-25;5
Netherlands;Overijssel;2020-09-10;-2;-1;;-28;-26;4
Netherlands;Overijssel;2020-09-11;-3;0;227;-18;-22;2
Netherlands;Overijssel;2020-09-12;-5;-2;203;-20;5;0
Netherlands;Overijssel;2020-09-13;12;8;200;2;8;-2
Netherlands;Overijssel;2020-09-14;3;2;240;-26;-22;3
Netherlands;Overijssel;2020-09-15;7;4;258;-29;-22;4
Netherlands;Overijssel;2020-09-16;1;-2;243;-27;-20;3
Netherlands;Overijssel;2020-09-17;-4;-4;170;-31;-23;3
Netherlands;Overijssel;2020-09-18;-6;-2;204;-21;-19;2
Netherlands;Overijssel;2020-09-19;-6;-4;204;-22;6;0
Netherlands;Overijssel;2020-09-20;11;6;187;0;6;-1
Netherlands;Overijssel;2020-09-21;3;1;188;-27;-22;3
Netherlands;Overijssel;2020-09-22;7;4;198;-28;-21;4
Netherlands;Overijssel;2020-09-23;-3;0;139;-28;-18;4
Netherlands;Overijssel;2020-09-24;-6;0;88;-32;-20;5
Netherlands;Overijssel;2020-09-25;-7;2;97;-25;-17;4
Netherlands;Overijssel;2020-09-26;-6;-1;88;-31;7;2
Netherlands;Overijssel;2020-09-27;-6;4;51;-19;5;2
Netherlands;Overijssel;2020-09-28;-7;-2;60;-33;-19;6
Netherlands;Overijssel;2020-09-29;-6;3;69;-37;-21;7
Netherlands;Overijssel;2020-09-30;-6;0;105;-34;-21;6
Netherlands;Overijssel;2020-10-01;-15;-2;38;-40;-23;8
Netherlands;Overijssel;2020-10-02;-12;2;93;-29;-18;6
Netherlands;Overijssel;2020-10-03;-16;-4;61;-36;1;5
Netherlands;Overijssel;2020-10-04;-17;2;51;-25;0;4
Netherlands;Overijssel;2020-10-05;-13;-4;53;-35;-24;7
Netherlands;Overijssel;2020-10-06;-12;-3;46;-40;-25;8
Netherlands;Overijssel;2020-10-07;-14;-4;63;-38;-21;7
Netherlands;Overijssel;2020-10-08;-24;-11;1;-42;-24;9
Netherlands;Overijssel;2020-10-09;-17;-1;75;-33;-20;6
Netherlands;Overijssel;2020-10-10;-22;-9;40;-43;0;5
Netherlands;Overijssel;2020-10-11;-26;-5;30;-31;-2;4
Netherlands;Overijssel;2020-10-12;-5;-4;103;-48;-40;9
Netherlands;Overijssel;2020-10-13;-1;-1;121;-50;-40;9
